;;;;;;
"Causes de mortalité";;;;;;
;;;;;;
"par catégorie";;;;;;
"Distribution des décès en pourcent";;;;;;
;;;;;;
"Renseignements: +41 58 463 60 45, obsan@bfs.admin.ch";;;;;;
"";;;;;;
"Source: OFS – Statistique des causes de décès (CoD) et Statistique de la population et des ménages (STATPOP)";;;;;;
;;;;;;
;;;;;;
"URL:";"https://ind.obsan.admin.ch/fr/indicator/obsan/mortalite-et-causes-de-deces";;;;;
2007;"Total";"Suicide";2.23935569415;2.12202211708;2.35668927122;1368
2007;"Hommes";"Suicide";3.13092336854;2.93232879109;3.32951794598;925
2007;"Femmes";"Suicide";1.40434300206;1.27448405912;1.534201945;443
2007;"Total";"Maladies infectieuses (sans COVID-19)";1.04601483082;0.965335124568;1.12669453707;639
2007;"Hommes";"Maladies infectieuses (sans COVID-19)";1.08313024641;0.965094347679;1.20116614514;320
2007;"Femmes";"Maladies infectieuses (sans COVID-19)";1.01125376446;0.900838437979;1.12166909095;319
2007;"Total";"Autres tumeurs malignes";19.2064037715;18.8940187227;19.5187888204;11733
2007;"Hommes";"Autres tumeurs malignes";23.0672894666;22.586901205;23.5476777282;6815
2007;"Femmes";"Autres tumeurs malignes";15.590426375;15.1900843118;15.9907684383;4918
2007;"Total";"Cancer bronche et poumon";4.92560035358;4.75399132839;5.09720937878;3009
2007;"Hommes";"Cancer bronche et poumon";6.81018142432;6.52290356165;7.09745928698;2012
2007;"Femmes";"Cancer bronche et poumon";3.16056427326;2.96749426647;3.35363428005;997
2007;"Total";"Cancer sein";2.08875574981;1.97534901235;2.20216248727;1276
2007;"Hommes";"Cancer sein";0.0270782561603;0.00831578120554;0.0458407311151;8
2007;"Femmes";"Cancer sein";4.01965446188;3.80288809986;4.2364208239;1268
2007;"Total";"Appareil circulatoire";37.0148471902;36.6319467931;37.3977475872;22612
2007;"Hommes";"Appareil circulatoire";34.2099918765;33.6689946452;34.7509891079;10107
2007;"Femmes";"Appareil circulatoire";39.6417815819;39.1019588586;40.1816043052;12505
2007;"Total";"Appareil respiratoire";6.11075643733;5.92080868904;6.30070418562;3733
2007;"Hommes";"Appareil respiratoire";6.83725968048;6.5494530787;7.12506628226;2020
2007;"Femmes";"Appareil respiratoire";5.43033761293;5.1802479689;5.68042725696;1713
2007;"Total";"Cirrhose du foie alcoolique";0.811930134721;0.740764915338;0.883095354105;496
2007;"Hommes";"Cirrhose du foie alcoolique";1.08651502843;0.968296865143;1.20473319172;321
2007;"Femmes";"Cirrhose du foie alcoolique";0.554763036931;0.472793567234;0.636732506629;175
2007;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.666241058128;0.60172870634;0.730753409916;407
2007;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.693880314108;0.599219796157;0.788540832058;205
2007;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.640355048344;0.552326851121;0.728383245566;202
2008;"Total";"Autres causes";23.1558146751;22.8216942762;23.489935074;14179
2008;"Hommes";"Autres causes";19.579968786;19.1269232342;20.0330143379;5771
2008;"Femmes";"Autres causes";26.4743852136;25.9891298492;26.9596405781;8408
2008;"Total";"Accidents toutes formes";3.71368379795;3.56390435865;3.86346323726;2274
2008;"Hommes";"Accidents toutes formes";4.26477573455;4.03408097289;4.49547049621;1257
2008;"Femmes";"Accidents toutes formes";3.20224188419;3.00860067438;3.395883094;1017
2008;"Total";"Suicide";2.14426861333;2.02953248755;2.25900473911;1313
2008;"Hommes";"Suicide";2.92121870123;2.72895471231;3.11348269015;861
2008;"Femmes";"Suicide";1.4232186152;1.29294358102;1.55349364937;452
2008;"Total";"Maladies infectieuses (sans COVID-19)";1.10561298646;1.02278924595;1.18843672698;677
2008;"Hommes";"Maladies infectieuses (sans COVID-19)";1.17052317297;1.04772638398;1.29331996195;345
2008;"Femmes";"Maladies infectieuses (sans COVID-19)";1.04537296514;0.933508601518;1.15723732877;332
2008;"Total";"Autres tumeurs malignes";18.7905214509;18.4811072584;19.0999356433;11506
2008;"Hommes";"Autres tumeurs malignes";23.1017167673;22.6205072546;23.5829262801;6809
2008;"Femmes";"Autres tumeurs malignes";14.7895084858;14.3990620374;15.1799549341;4697
2008;"Total";"Cancer bronche et poumon";4.97934120491;4.80705027488;5.15163213494;3049
2008;"Hommes";"Cancer bronche et poumon";7.04688878333;6.75468594619;7.33909162048;2077
2008;"Femmes";"Cancer bronche et poumon";3.06054976542;2.87110261812;3.24999691272;972
2008;"Total";"Cancer sein";2.28308265151;2.16477491396;2.40139038907;1398
2008;"Hommes";"Cancer sein";0.0203569247472;0.00406900461685;0.0366448448776;6
2008;"Femmes";"Cancer sein";4.3830095406;4.15784924295;4.60816983825;1392
2008;"Total";"Appareil circulatoire";36.4525664266;36.0713421788;36.8337906744;22321
2008;"Hommes";"Appareil circulatoire";33.4566058221;32.9179055823;33.9953060618;9861
2008;"Femmes";"Appareil circulatoire";39.2329733304;38.6959444078;39.770002253;12460
2008;"Total";"Appareil respiratoire";5.94614015319;5.75882481721;6.13345548917;3641
2008;"Hommes";"Appareil respiratoire";6.56171541019;6.27901601582;6.84441480457;1934
2008;"Femmes";"Appareil respiratoire";5.37485437199;5.12681267017;5.6228960738;1707
2008;"Total";"Cirrhose du foie alcoolique";0.808387634119;0.737460116721;0.879315151517;495
2008;"Hommes";"Cirrhose du foie alcoolique";1.20784420167;1.08312869796;1.33255970538;356
2008;"Femmes";"Cirrhose du foie alcoolique";0.43767121131;0.365067372376;0.510275050244;139
2008;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.62058040599;0.558376921874;0.682783890107;380
2008;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.668385695868;0.575358254832;0.761413136903;197
2008;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.576214616329;0.492966320223;0.659462912436;183
2009;"Total";"Autres causes";24.1532748575;23.8176456085;24.4889041066;15090
2009;"Hommes";"Autres causes";20.6699074382;20.211919034;21.1278958425;6208
2009;"Femmes";"Autres causes";27.3780901301;26.8928546086;27.8633256516;8882
2009;"Total";"Accidents toutes formes";3.69902042384;3.55102029633;3.84702055135;2311
2009;"Hommes";"Accidents toutes formes";4.30179130319;4.0723123771;4.53127022928;1292
2009;"Femmes";"Accidents toutes formes";3.14099007459;2.95117946979;3.3308006794;1019
2009;"Total";"Suicide";1.7686791728;1.66531907889;1.87203926672;1105
2009;"Hommes";"Suicide";2.75354598122;2.56847032857;2.93862163388;827
2009;"Femmes";"Suicide";0.856913877073;0.756610170282;0.957217583864;278
2009;"Total";"Maladies infectieuses (sans COVID-19)";1.08201549395;1.00088992758;1.16314106032;676
2009;"Hommes";"Maladies infectieuses (sans COVID-19)";1.10208430445;0.984006786919;1.22016182199;331
2009;"Femmes";"Maladies infectieuses (sans COVID-19)";1.0634362863;0.951813893784;1.17505867881;345
2009;"Total";"Autres tumeurs malignes";18.6503617389;18.3449225094;18.9558009684;11652
2009;"Hommes";"Autres tumeurs malignes";22.9406672438;22.4651329077;23.4162015798;6890
2009;"Femmes";"Autres tumeurs malignes";14.6785031749;14.2933909573;15.0636153925;4762
2009;"Total";"Cancer bronche et poumon";4.73621870798;4.56965393587;4.90278348009;2959
2009;"Hommes";"Cancer bronche et poumon";6.39941399747;6.12260791868;6.67622007626;1922
2009;"Femmes";"Cancer bronche et poumon";3.19647370692;3.00504884816;3.38789856569;1037
2009;"Total";"Cancer sein";2.32249183687;2.20438426079;2.44059941294;1451
2009;"Hommes";"Cancer sein";0.0399547179863;0.0173518529;0.0625575830726;12
2009;"Femmes";"Cancer sein";4.43560816226;4.21155977847;4.65965654605;1439
2009;"Total";"Appareil circulatoire";35.5784621295;35.2030463676;35.9538778913;22228
2009;"Hommes";"Appareil circulatoire";32.8694146634;32.3381359225;33.4006934043;9872
2009;"Femmes";"Appareil circulatoire";38.0864311695;37.5579917129;38.614870626;12356
2009;"Total";"Appareil respiratoire";6.54811447596;6.35413510872;6.7420938432;4091
2009;"Hommes";"Appareil respiratoire";7.0853033229;6.79510983246;7.37549681335;2128
2009;"Femmes";"Appareil respiratoire";6.05079834782;5.79133855615;6.31025813949;1963
2009;"Total";"Cirrhose du foie alcoolique";0.757090722838;0.689119187744;0.825062257931;473
2009;"Hommes";"Cirrhose du foie alcoolique";1.03549310781;0.920999939193;1.14998627643;311
2009;"Femmes";"Cirrhose du foie alcoolique";0.499352690956;0.422645897483;0.576059484429;162
2009;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.704270439849;0.63869542642;0.769845453278;440
2009;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.802423919558;0.701517522634;0.903330316482;241
2009;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.613402379631;0.528434688303;0.698370070959;199
2010;"Total";"Autres causes";24.9676770579;24.6287422741;25.3066118417;15642
2010;"Hommes";"Autres causes";20.965558234;20.5070632563;21.4240532117;6349
2010;"Femmes";"Autres causes";28.7122288822;28.2193190299;29.2051387344;9293
2010;"Total";"Accidents toutes formes";3.8516177433;3.70092391839;4.00231156821;2413
2010;"Hommes";"Accidents toutes formes";4.30274411386;4.07418651002;4.5313017177;1303
2010;"Femmes";"Accidents toutes formes";3.42952480999;3.2312508476;3.62779877238;1110
2010;"Total";"Suicide";1.60257945059;1.50424526667;1.70091363451;1004
2010;"Hommes";"Suicide";2.38747812304;2.2155307127;2.55942553338;723
2010;"Femmes";"Suicide";0.868195019465;0.767120501441;0.969269537488;281
2010;"Total";"Maladies infectieuses (sans COVID-19)";1.13968299574;1.0565629239;1.22280306757;714
2010;"Hommes";"Maladies infectieuses (sans COVID-19)";1.18878578741;1.06671040523;1.31086116958;360
2010;"Femmes";"Maladies infectieuses (sans COVID-19)";1.09374034481;0.98042322371;1.2070574659;354
2010;"Total";"Autres tumeurs malignes";18.696228192;18.3909222737;19.0015341103;11713
2010;"Hommes";"Autres tumeurs malignes";23.0657464584;22.5912676705;23.5402252463;6985
2010;"Femmes";"Autres tumeurs malignes";14.6079218933;14.2231267894;14.9927169973;4728
2010;"Total";"Cancer bronche et poumon";5.01683985379;4.84590079731;5.18777891027;3143
2010;"Hommes";"Cancer bronche et poumon";6.79919426741;6.51565596755;7.08273256727;2059
2010;"Femmes";"Cancer bronche et poumon";3.34919359822;3.15317404534;3.5452131511;1084
2010;"Total";"Cancer sein";2.26819262877;2.15160276127;2.38478249628;1421
2010;"Hommes";"Cancer sein";0.0330218274279;0.0125572865193;0.0534863683366;10
2010;"Femmes";"Cancer sein";4.35951306927;4.13704565433;4.58198048421;1411
2010;"Total";"Appareil circulatoire";35.0508388003;34.6772112802;35.4244663204;21959
2010;"Hommes";"Appareil circulatoire";32.7708615395;32.2421778953;33.2995451836;9924
2010;"Femmes";"Appareil circulatoire";37.1840820614;36.6575317005;37.7106324223;12035
2010;"Total";"Appareil respiratoire";5.94742134751;5.76221640027;6.13262629475;3726
2010;"Hommes";"Appareil respiratoire";6.62748076479;6.34728797935;6.90767355022;2007
2010;"Femmes";"Appareil respiratoire";5.31112896249;5.06680311166;5.55545481332;1719
2010;"Total";"Cirrhose du foie alcoolique";0.782135389232;0.713152912592;0.851117865872;490
2010;"Hommes";"Cirrhose du foie alcoolique";1.17557705643;1.05417365167;1.29698046119;356
2010;"Femmes";"Cirrhose du foie alcoolique";0.414014706791;0.344057328807;0.483972084775;134
2010;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.676786540887;0.612583719434;0.740989362339;424
2010;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.683551827758;0.590747231286;0.77635642423;207
2010;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.670456652042;0.581546552074;0.759366752011;217
2011;"Total";"Autres causes";25.5254384693;25.1824841238;25.8683928149;15849
2011;"Hommes";"Autres causes";21.6222502824;21.1571146006;22.0873859643;6507
2011;"Femmes";"Autres causes";29.1964871707;28.6982806821;29.6946936593;9342
2011;"Total";"Accidents toutes formes";3.9248844438;3.77214028104;4.07762860656;2437
2011;"Hommes";"Accidents toutes formes";4.28324582973;4.05446833583;4.51202332364;1289
2011;"Femmes";"Accidents toutes formes";3.58783635966;3.38403883533;3.79163388398;1148
2011;"Total";"Suicide";1.6652977082;1.56464045544;1.76595496096;1034
2011;"Hommes";"Suicide";2.51545158503;2.33851864666;2.6923845234;757
2011;"Femmes";"Suicide";0.865706159952;0.764194977057;0.967217342848;277
2011;"Total";"Maladies infectieuses (sans COVID-19)";1.24816801147;1.16083974648;1.33549627646;775
2011;"Hommes";"Maladies infectieuses (sans COVID-19)";1.24941848874;1.12391476505;1.37492221242;376
2011;"Femmes";"Maladies infectieuses (sans COVID-19)";1.24699190549;1.1253946816;1.36858912938;399
2011;"Total";"Autres tumeurs malignes";19.1638079593;18.8542160834;19.4733998352;11899
2011;"Hommes";"Autres tumeurs malignes";23.7987638732;23.3176022019;24.2799255445;7162
2011;"Femmes";"Autres tumeurs malignes";14.8045129231;14.4153584446;15.1936674016;4737
2011;"Total";"Cancer bronche et poumon";5.12956789229;4.95604708574;5.30308869883;3185
2011;"Hommes";"Cancer bronche et poumon";6.76214527813;6.47843752706;7.0458530292;2035
2011;"Femmes";"Cancer bronche et poumon";3.59408694565;3.39011858675;3.79805530455;1150
2011;"Total";"Cancer sein";2.21610217262;2.10031130998;2.33189303526;1376
2011;"Hommes";"Cancer sein";0.016614607563;0.00205191171186;0.0311773034141;5
2011;"Femmes";"Cancer sein";4.28477669782;4.06286955523;4.5066838404;1371
2011;"Total";"Appareil circulatoire";33.763347345;33.3913689948;34.1353256952;20964
2011;"Hommes";"Appareil circulatoire";31.4680667243;30.9433627673;31.9927706812;9470
2011;"Femmes";"Appareil circulatoire";35.9221176985;35.3964010665;36.4478343306;11494
2011;"Total";"Appareil respiratoire";6.01214346685;5.82516298802;6.19912394567;3733
2011;"Hommes";"Appareil respiratoire";6.5428324583;6.26343527504;6.82222964155;1969
2011;"Femmes";"Appareil respiratoire";5.51301684533;5.26292626913;5.76310742153;1764
2011;"Total";"Cirrhose du foie alcoolique";0.687700310834;0.622695296738;0.752705324931;427
2011;"Hommes";"Cirrhose du foie alcoolique";1.02678274739;0.912880854434;1.14068464035;309
2011;"Femmes";"Cirrhose du foie alcoolique";0.368784573554;0.302364284199;0.435204862909;118
2011;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.66354222029;0.599681422052;0.727403018527;412
2011;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.714428125208;0.619267966226;0.809588284189;215
2011;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.615682720255;0.529968261368;0.701397179142;197
2012;"Total";"Autres causes";26.3880448164;26.0470393993;26.7290502334;16934
2012;"Hommes";"Autres causes";22.4712512623;22.0043023823;22.9382001424;6898
2012;"Femmes";"Autres causes";29.9796869399;29.488859231;30.4705146488;10036
2012;"Total";"Accidents toutes formes";3.83806273666;3.68942087647;3.98670459686;2463
2012;"Hommes";"Accidents toutes formes";4.27077564583;4.04457180667;4.49697948499;1311
2012;"Femmes";"Accidents toutes formes";3.44127135859;3.24599092497;3.63655179221;1152
2012;"Total";"Suicide";1.61594440029;1.51838725971;1.71350154087;1037
2012;"Hommes";"Suicide";2.44975078998;2.27680919198;2.62269238798;752
2012;"Femmes";"Suicide";0.851356195483;0.752931848778;0.949780542189;285
2012;"Total";"Maladies infectieuses (sans COVID-19)";1.17183239057;1.08856851613;1.25509626501;752
2012;"Hommes";"Maladies infectieuses (sans COVID-19)";1.09131185458;0.975082458814;1.20754125034;335
2012;"Femmes";"Maladies infectieuses (sans COVID-19)";1.24566853865;1.12685037777;1.36448669954;417
2012;"Total";"Autres tumeurs malignes";18.7384102348;18.4364897894;19.0403306803;12025
2012;"Hommes";"Autres tumeurs malignes";23.0413395446;22.570246237;23.5124328521;7073
2012;"Femmes";"Autres tumeurs malignes";14.7926872984;14.4123530154;15.1730215813;4952
2012;"Total";"Cancer bronche et poumon";4.81510915806;4.64946711764;4.98075119848;3090
2012;"Hommes";"Cancer bronche et poumon";6.34263934586;6.06997378425;6.61530490748;1947
2012;"Femmes";"Cancer bronche et poumon";3.4143864261;3.21984322463;3.60892962757;1143
2012;"Total";"Cancer sein";2.14264566095;2.03061022513;2.25468109677;1375
2012;"Hommes";"Cancer sein";0.0130305893084;0.000260966948073;0.0258002116687;4
2012;"Femmes";"Cancer sein";4.09547138248;3.88315915504;4.30778360993;1371
2012;"Total";"Appareil circulatoire";33.7743287676;33.4084054854;34.1402520497;21674
2012;"Hommes";"Appareil circulatoire";31.7457732026;31.2250198759;32.2665265293;9745
2012;"Femmes";"Appareil circulatoire";35.6344844067;35.1214277022;36.1475411113;11929
2012;"Total";"Appareil respiratoire";6.08667196485;5.90168673275;6.27165719694;3906
2012;"Hommes";"Appareil respiratoire";6.70098055185;6.42125506316;6.98070604053;2057
2012;"Femmes";"Appareil respiratoire";5.52336001912;5.27864118381;5.76807885443;1849
2012;"Total";"Cirrhose du foie alcoolique";0.786935315475;0.718569744476;0.855300886475;505
2012;"Hommes";"Cirrhose du foie alcoolique";1.15972244845;1.03994685459;1.27949804231;356
2012;"Femmes";"Cirrhose du foie alcoolique";0.445094993428;0.373783228174;0.516406758682;149
2012;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.642014554408;0.580218987544;0.703810121271;412
2012;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.713424764635;0.619269701621;0.807579827649;219
2012;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.576532441152;0.495425162655;0.657639719649;193
2013;"Total";"Autres causes";26.6698480627;26.3297652075;27.0099309179;17325
2013;"Hommes";"Autres causes";22.858879611;22.3933271237;23.3244320982;7145
2013;"Femmes";"Autres causes";30.2041300736;29.7139254129;30.6943347342;10180
2013;"Total";"Accidents toutes formes";3.99778328536;3.8471283271;4.14843824361;2597
2013;"Hommes";"Accidents toutes formes";4.19745976901;3.9751390218;4.41978051623;1312
2013;"Femmes";"Accidents toutes formes";3.81260384524;3.60814809346;4.01705959702;1285
2013;"Total";"Suicide";1.64714213143;1.54926252716;1.74502173571;1070
2013;"Hommes";"Suicide";2.51463672137;2.34105437931;2.68821906344;786
2013;"Femmes";"Suicide";0.842629954901;0.745038823156;0.940221086647;284
2013;"Total";"Maladies infectieuses (sans COVID-19)";1.18070842506;1.09764202791;1.2637748222;767
2013;"Hommes";"Maladies infectieuses (sans COVID-19)";1.12614774291;1.00916100722;1.24313447859;352
2013;"Femmes";"Maladies infectieuses (sans COVID-19)";1.23130785663;1.11356830311;1.34904741016;415
2013;"Total";"Autres tumeurs malignes";18.7389356691;18.438848872;19.0390224662;12173
2013;"Hommes";"Autres tumeurs malignes";23.1468151134;22.6792148294;23.6144153974;7235
2013;"Femmes";"Autres tumeurs malignes";14.6510799905;14.2735397549;15.0286202261;4938
2013;"Total";"Cancer bronche et poumon";4.87677221718;4.71114080684;5.04240362751;3168
2013;"Hommes";"Cancer bronche et poumon";6.27059538663;6.00181936061;6.53937141266;1960
2013;"Femmes";"Cancer bronche et poumon";3.58414431521;3.38567362418;3.78261500625;1208
2013;"Total";"Cancer sein";2.0535398162;1.94447639638;2.16260323602;1334
2013;"Hommes";"Cancer sein";0.0159964168026;0.00197555117424;0.030017282431;5
2013;"Femmes";"Cancer sein";3.94315214811;3.73536659884;4.15093769738;1329
2013;"Total";"Appareil circulatoire";33.1152537676;32.7533352866;33.4771722487;21512
2013;"Hommes";"Appareil circulatoire";31.093834981;30.5806612765;31.6070086854;9719
2013;"Femmes";"Appareil circulatoire";34.9899121766;34.4807088756;35.4991154776;11793
2013;"Total";"Appareil respiratoire";6.33610935792;6.14876931993;6.52344939591;4116
2013;"Hommes";"Appareil respiratoire";6.93284704226;6.6512343442;7.21445974033;2167
2013;"Femmes";"Appareil respiratoire";5.78269641586;5.53348958648;6.03190324523;1949
2013;"Total";"Cirrhose du foie alcoolique";0.677329474608;0.614254460496;0.74040448872;440
2013;"Hommes";"Cirrhose du foie alcoolique";1.02057139201;0.909143894692;1.13199888932;319
2013;"Femmes";"Cirrhose du foie alcoolique";0.359007832898;0.29515202682;0.422863638976;121
2013;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.70657779283;0.64216481066;0.770990774999;459
2013;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.822215823656;0.722101014048;0.922330633263;257
2013;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.599335390458;0.516929356381;0.681741424536;202
2014;"Total";"Autres causes";26.8322437361;26.4887897597;27.1756977126;17156
2014;"Hommes";"Autres causes";23.2019386107;22.7316342227;23.6722429986;7181
2014;"Femmes";"Autres causes";30.2382684613;29.7426132219;30.7339237006;9975
2014;"Total";"Accidents toutes formes";3.94601019738;3.79510055456;4.0969198402;2523
2014;"Hommes";"Accidents toutes formes";4.17770597738;3.95478857017;4.40062338459;1293
2014;"Femmes";"Accidents toutes formes";3.72862859222;3.5241651075;3.93309207693;1230
2014;"Total";"Suicide";1.60780756358;1.51031364244;1.70530148472;1028
2014;"Hommes";"Suicide";2.43618739903;2.26441970184;2.60795509622;754
2014;"Femmes";"Suicide";0.83060506851;0.732660865541;0.928549271478;274
2014;"Total";"Maladies infectieuses (sans COVID-19)";1.17613938503;1.09257129243;1.25970747763;752
2014;"Hommes";"Maladies infectieuses (sans COVID-19)";1.27625201939;1.15119133417;1.4013127046;395
2014;"Femmes";"Maladies infectieuses (sans COVID-19)";1.08221171335;0.970554719772;1.19386870693;357
2014;"Total";"Autres tumeurs malignes";19.1200850824;18.8152636931;19.4249064718;12225
2014;"Hommes";"Autres tumeurs malignes";23.5121163166;23.0396357521;23.9845968812;7277
2014;"Femmes";"Autres tumeurs malignes";14.9993937189;14.6140569242;15.3847305136;4948
2014;"Total";"Cancer bronche et poumon";4.99859238637;4.82967705601;5.16750771673;3196
2014;"Hommes";"Cancer bronche et poumon";6.50080775444;6.22612628858;6.7754892203;2012
2014;"Femmes";"Cancer bronche et poumon";3.58918394568;3.3884349626;3.78993292875;1184
2014;"Total";"Cancer sein";2.10203634771;1.99084087;2.21323182543;1344
2014;"Hommes";"Cancer sein";0.0258481421648;0.00793794790296;0.0437583364266;8
2014;"Femmes";"Cancer sein";4.04995756032;3.83722183028;4.26269329037;1336
2014;"Total";"Appareil circulatoire";32.8005255091;32.4366075197;33.1644434985;20972
2014;"Hommes";"Appareil circulatoire";30.6397415186;30.1261241926;31.1533588445;9483
2014;"Femmes";"Appareil circulatoire";34.8278161756;34.313669686;35.3419626652;11489
2014;"Total";"Appareil respiratoire";5.99643404548;5.81239970038;6.18046839058;3834
2014;"Hommes";"Appareil respiratoire";6.34894991922;6.07727531582;6.62062452263;1965
2014;"Femmes";"Appareil respiratoire";5.66569661695;5.41620606869;5.91518716521;1869
2014;"Total";"Cirrhose du foie alcoolique";0.699114767431;0.634529868674;0.763699666188;447
2014;"Hommes";"Cirrhose du foie alcoolique";1.04684975767;0.933453491094;1.16024602425;324
2014;"Femmes";"Cirrhose du foie alcoolique";0.372862859222;0.307088594117;0.438637124326;123
2014;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.721010979386;0.65542971323;0.786592245542;461
2014;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.833602584814;0.732303957628;0.934901212;258
2014;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.615375287984;0.530979214161;0.699771361806;203
2015;"Total";"Autres causes";27.6780167441;27.3407534284;28.0152800598;18712
2015;"Hommes";"Autres causes";24.048888072;23.5852592509;24.5125168932;7851
2015;"Femmes";"Autres causes";31.0669336384;30.5818164968;31.5520507801;10861
2015;"Total";"Accidents toutes formes";3.84285418454;3.69794891045;3.98775945863;2598
2015;"Hommes";"Accidents toutes formes";4.34662745819;4.12542894165;4.56782597472;1419
2015;"Femmes";"Accidents toutes formes";3.37242562929;3.18318893348;3.5616623251;1179
2015;"Total";"Suicide";1.58417891903;1.49005477649;1.67830306157;1071
2015;"Hommes";"Suicide";2.42602462783;2.25911920037;2.59293005528;792
2015;"Femmes";"Suicide";0.798054919908;0.704781025399;0.891328814418;279
2015;"Total";"Maladies infectieuses (sans COVID-19)";1.22474336597;1.14183218731;1.30765454464;828
2015;"Hommes";"Maladies infectieuses (sans COVID-19)";1.21607547632;1.09717618661;1.33497476603;397
2015;"Femmes";"Maladies infectieuses (sans COVID-19)";1.2328375286;1.11716164155;1.34851341566;431
2015;"Total";"Autres tumeurs malignes";18.6255657782;18.3320947823;18.9190367741;12592
2015;"Hommes";"Autres tumeurs malignes";23.007412853;22.5508356677;23.4639900384;7511
2015;"Femmes";"Autres tumeurs malignes";14.5337528604;14.1642908155;14.9032149053;5081
2015;"Total";"Cancer bronche et poumon";4.79099488211;4.62999768142;4.95199208281;3239
2015;"Hommes";"Cancer bronche et poumon";6.29173558782;6.02832693594;6.5551442397;2054
2015;"Femmes";"Cancer bronche et poumon";3.38958810069;3.19988734669;3.57928885468;1185
2015;"Total";"Cancer sein";2.11519687602;2.00672941062;2.22366434141;1430
2015;"Hommes";"Cancer sein";0.0183789744532;0.0036735832999;0.0330843656066;6
2015;"Femmes";"Cancer sein";4.07322654462;3.86601076308;4.28044232616;1424
2015;"Total";"Appareil circulatoire";31.9394728279;31.5880111451;32.2909345106;21593
2015;"Hommes";"Appareil circulatoire";29.7586228022;29.2626489508;30.2545966536;9715
2015;"Femmes";"Appareil circulatoire";33.97597254;33.4794710207;34.4724740594;11878
2015;"Total";"Appareil respiratoire";6.82483803213;6.63474652646;7.0149295378;4614
2015;"Hommes";"Appareil respiratoire";7.09122097654;6.81277256616;7.36966938691;2315
2015;"Femmes";"Appareil respiratoire";6.57608695652;6.31625268825;6.8359212248;2299
2015;"Total";"Cirrhose du foie alcoolique";0.690767091678;0.628332238999;0.753201944358;467
2015;"Hommes";"Cirrhose du foie alcoolique";1.02922256938;0.919735205756;1.13870993301;336
2015;"Femmes";"Cirrhose du foie alcoolique";0.37471395881;0.310664073927;0.438763843693;131
2015;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.683371298405;0.621269266551;0.74547333026;462
2015;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.765790602218;0.671223173625;0.86035803081;250
2015;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.606407322654;0.525022196704;0.687792448605;212
2016;"Total";"Autres causes";27.2920386676;26.9494822413;27.6345950939;17730
2016;"Hommes";"Autres causes";23.632643928;23.1618534477;24.1034344083;7393
2016;"Femmes";"Autres causes";30.6908939758;30.1983130675;31.1834748842;10337
2016;"Total";"Accidents toutes formes";3.92832953636;3.77893841963;4.07772065309;2552
2016;"Hommes";"Accidents toutes formes";4.24831378065;4.02480265397;4.47182490733;1329
2016;"Femmes";"Accidents toutes formes";3.63112734182;3.43134054389;3.83091413975;1223
2016;"Total";"Suicide";1.56394310695;1.46852940949;1.65935680441;1016
2016;"Hommes";"Suicide";2.42623789279;2.25572749996;2.59674828561;759
2016;"Femmes";"Suicide";0.763041477391;0.670104519452;0.85597843533;257
2016;"Total";"Maladies infectieuses (sans COVID-19)";1.1575641894;1.07530822329;1.23982015551;752
2016;"Hommes";"Maladies infectieuses (sans COVID-19)";1.14758814692;1.02955491439;1.26562137945;359
2016;"Femmes";"Maladies infectieuses (sans COVID-19)";1.16682996348;1.05213804789;1.28152187907;393
2016;"Total";"Autres tumeurs malignes";19.3091558402;19.0056151482;19.6126965321;12544
2016;"Hommes";"Autres tumeurs malignes";23.7093629128;23.2380458069;24.1806800186;7417
2016;"Femmes";"Autres tumeurs malignes";15.222232119;14.8385621419;15.6059020961;5127
2016;"Total";"Cancer bronche et poumon";4.99661350902;4.82906885748;5.16415816056;3246
2016;"Hommes";"Cancer bronche et poumon";6.22702426238;5.9592327752;6.49481574955;1948
